Articles,Video
https://www.foxnews.com/politics/bidens-plan-mass-release-migrants-loses-court-again-teeing-up-supreme-court-battle,https://www.foxnews.com/video/6323940847112
https://www.foxnews.com/politics/first-on-fox-desantis-heading-new-hampshire-following-stops-iowa-nevada-fueling-more-2024-buzz,https://www.foxnews.com/video/6329503618112
https://www.foxnews.com/politics/hunter-biden-wooed-china-execs-high-level-ccp-ties-while-fundraising-film-venture-dad-vp,https://www.foxnews.com/video/6324025199112
https://www.foxnews.com/politics/chinese-official-tied-ny-gov-kathy-hochul-amplifies-call-closer-china-russia-relations,https://www.foxnews.com/video/6325183535112
https://www.foxnews.com/politics/nebraska-crackdowns-abortion-youth-sex-changes-head-desk-supportive-gov-pillen,https://www.foxnews.com/video/6327974646112
https://www.foxnews.com/politics/indiana-mail-voting-crackdown-headed-governors-desk,https://www.foxnews.com/video/6322905988112
https://www.foxnews.com/politics/irs-whistleblower-goes-public-accusation-doj-slow-walked-hunter-biden-investigation,https://www.foxnews.com/video/6328637901112
https://www.foxnews.com/politics/mcconnell-rips-bidens-extreme-position-debt-limit-first-speech-back-concussion,https://www.foxnews.com/video/6328864645112
https://www.foxnews.com/politics/chicago-city-council-approves-51-million-help-migrants-sent-border,https://www.foxnews.com/video/6326930413112
https://www.foxnews.com/politics/bidens-claim-no-knowledge-hunters-business-dealings-harder-maintain,https://www.foxnews.com/video/6328919906112
https://www.foxnews.com/politics/oregon-democrats-approve-bill-allowing-criminals-vote,https://www.foxnews.com/video/6327432669112
https://www.foxnews.com/politics/kansas-gov-laura-kelly-stops-small-settlement-between-state-small-gym-over-covid-19-restrictions,https://www.foxnews.com/video/6330157541112
https://www.foxnews.com/politics/desantis-cancels-pronoun-olympics-students-teachers-says-not-happening-florida,https://www.foxnews.com/video/6327241704112
https://www.foxnews.com/politics/2024-gop-primary-desantis-slams-trumps-attack-that-cuomo-did-better-covid-despite-nursing-home-scandal,https://www.foxnews.com/video/6323673501112
https://www.foxnews.com/politics/florida-lawmakers-send-desantis-momentous-bill-make-majority-us-states-constitutional-carry,https://www.foxnews.com/video/6330195985112
https://www.foxnews.com/politics/gop-mccarthy-standoff-freedom-caucus,https://www.foxnews.com/video/6330059130112
https://www.foxnews.com/politics/new-hampshire-house-passes-15-9b-budget-proposal,https://www.foxnews.com/video/6323651529112
https://www.foxnews.com/politics/ca-gov-gavin-newsom-drops-10-million-political-action-committee-pledges-boost-democrats-red-states,https://www.foxnews.com/video/6322636721112
https://www.foxnews.com/politics/north-carolina-house-budget-approved-now-heads-senate,https://www.foxnews.com/video/6328954024112
https://www.foxnews.com/politics/biden-clean-energy-czar-podesta-claims-chinese-companies-big-players-future-us-energy-production,https://www.foxnews.com/video/6327000650112
https://www.foxnews.com/politics/biden-faces-dismal-approval-rating-economy-launching-2024-campaign,https://www.foxnews.com/video/6329194993112
https://www.foxnews.com/politics/north-dakota-governor-signs-abortion-ban-limited-exceptions,https://www.foxnews.com/video/6324989316112
https://www.foxnews.com/politics/bidens-former-executive-assistant-testify-presidents-handling-classified-documents,https://www.foxnews.com/video/6328979397112
https://www.foxnews.com/politics/ai-credit-inventor-biden-administration-opens-door-non-human-patent-holders,https://www.foxnews.com/video/6324088233112
https://www.foxnews.com/politics/ohio-senate-passes-13-5b-transportation-budget-includes-tighter-rail-safety-rules,https://www.foxnews.com/video/6323958877112
https://www.foxnews.com/politics/lawmakers-demand-answers-dhs-funding-school-program-linking-gop-christians-nazis,https://www.foxnews.com/video/6327557439112
https://www.foxnews.com/politics/alabama-lawmakers-approve-harsher-penalties-trafficking-fentanyl,https://www.foxnews.com/video/6324204203112
https://www.foxnews.com/politics/gop-new-hampshire-lawmaker-accused-slapping-spitting-restaurant-employee,https://www.foxnews.com/video/6325534446112
https://www.foxnews.com/politics/massachusetts-dna-drive-hold-following-aclu-complaint,https://www.foxnews.com/video/6323835033112
https://www.foxnews.com/politics/senate-health-scares-underscore-age-american-political-leaders-after-mcconnell-fall,https://www.foxnews.com/video/6323185675112
https://www.foxnews.com/politics/manhattan-da-behind-trump-indictment-cannot-normalize-serious-criminal-conduct,https://www.foxnews.com/video/6325387857112
https://www.foxnews.com/politics/tennessee-rep-green-introduces-states-choose-life-act-stop-biden-admins-retribution-pro-life-states,https://www.foxnews.com/video/6330247388112
https://www.foxnews.com/politics/desantis-trump-make-dueling-stops-crucial-presidential-primary-state-2024-showdown,https://www.foxnews.com/video/6322908412112
https://www.foxnews.com/politics/congress-races-research-ai-enhanced-drones-maintain-national-security-edge-china,https://www.foxnews.com/video/6324094876112
https://www.foxnews.com/politics/ai-banned-running-nuclear-missile-systems-under-bipartisan-bill,https://www.foxnews.com/video/6330059512112
https://www.foxnews.com/politics/republican-led-state-opens-sweeping-investigation-woke-investing-group,https://www.foxnews.com/video/6326281775112
https://www.foxnews.com/politics/rhode-island-lawmakers-approve-bill-replace-lead-pipes-across-state,https://www.foxnews.com/video/6326209775112
https://www.foxnews.com/politics/ted-cruz-biden-debt-ceiling-talks,https://www.foxnews.com/video/6324116215112
https://www.foxnews.com/politics/radical-feminist-groups-break-biden-join-gop-support-womens-sports-bill,https://www.foxnews.com/video/6322340258112
https://www.foxnews.com/politics/sen-bennet-overturning-roe-sacrificed-us-military-security,https://www.foxnews.com/video/6328818170112
https://www.foxnews.com/politics/pro-gop-super-pac-targets-democrat-manchin-backing-bidens-marquee-inflation-reduction-act,https://www.foxnews.com/video/6326875743112
https://www.foxnews.com/politics/ohio-college-reform-bill-could-ban-diversity-mandates-chinese-partnerships,https://www.foxnews.com/video/6329482599112
https://www.foxnews.com/politics/kansas-4th-state-sign-compact-making-easier-hire-state-teachers,https://www.foxnews.com/video/6329431736112
https://www.foxnews.com/politics/migrants-attorneys-want-lawsuit-against-ron-desantis-marthas-vineyard-flights-stay-massachusetts,https://www.foxnews.com/video/6324771395112
https://www.foxnews.com/politics/border-patrol-chief-authorizes-release-migrants-us-without-court-dates-title-42-ends,https://www.foxnews.com/video/6328152633112
https://www.foxnews.com/politics/biden-presided-three-four-worst-bank-failures-us-history,https://www.foxnews.com/video/6322705544112
https://www.foxnews.com/politics/lawsuit-claims-maine-tuition-program-discriminates-against-religious-schools,https://www.foxnews.com/video/6327236294112
https://www.foxnews.com/politics/biden-admin-talks-tougher-border-ahead-of-title-42s-end-migrants-arent-listening,https://www.foxnews.com/video/6328432930112
https://www.foxnews.com/politics/north-carolina-senate-unveils-state-budget-proposal-deeper-tax-cuts,https://www.foxnews.com/video/6326540642112
https://www.foxnews.com/politics/ohio-legislators-look-criminalize-use-airtags-other-tracking-devices-stalking,https://www.foxnews.com/video/6327556503112
https://www.foxnews.com/politics/nebraska-lawmakers-reintroduce-effort-ban-abortions-12-weeks-pregnancy,https://www.foxnews.com/video/6322320510112
https://www.foxnews.com/politics/hawley-grills-mayorkas-reports-forced-child-migrant-labor-why-shouldnt-you-be-impeached-for-this,https://www.foxnews.com/video/6323050995112
https://www.foxnews.com/politics/trump-backed-daniel-cameron-wins-gop-primary-kentucky-governor-incumbent-democrat-andy-beshear,https://www.foxnews.com/video/6326698863112
https://www.foxnews.com/politics/chicagos-mayor-elect-brandon-johnson-promises-smart-fight-against-crime-city,https://www.foxnews.com/video/6323982459112
https://www.foxnews.com/politics/memphis-panel-unanimously-votes-reinstate-justin-pearson-tennessee-house,https://www.foxnews.com/video/6328292877112
https://www.foxnews.com/politics/gop-sen-tim-scott-make-major-2024-presidential-campaign-announcement-may-22,https://www.foxnews.com/video/6326566351112
https://www.foxnews.com/politics/border-patrol-chief-publicly-backs-agents-falsely-accused-by-biden-whipping-haitian-migrants,https://www.foxnews.com/video/6330086650112
https://www.foxnews.com/politics/former-biden-campaign-rival-julian-castro-warns-softness-presidents-electability-2024,https://www.foxnews.com/video/6328275282112
https://www.foxnews.com/politics/ohio-constitutional-amendment-question-makes-august-ballot,https://www.foxnews.com/video/6324091950112
https://www.foxnews.com/politics/gop-senators-led-romney-push-biden-admin-re-start-border-wall-construction,https://www.foxnews.com/video/6328919579112
https://www.foxnews.com/politics/senate-passes-resolution-disapproving-biden-admins-public-charge-rule-immigrants-welfare,https://www.foxnews.com/video/6330009841112
https://www.foxnews.com/politics/ramaswamy-says-trump-could-win-2024-america-first-needs-more-than-vengeance-grievance,https://www.foxnews.com/video/6328228744112
https://www.foxnews.com/politics/biden-mccarthy-reach-debt-ceiling-deal-avoid-default-heres-whats-in-it,https://www.foxnews.com/video/6322244753112
https://www.foxnews.com/politics/permission-slip-cartels-fentanyl-overdoses-surging-congress-doing-help,https://www.foxnews.com/video/6329085037112
https://www.foxnews.com/politics/desantis-steps-meets-voters-after-trump-cancels-iowa-rally-causing-online-firestorm,https://www.foxnews.com/video/6323903366112
https://www.foxnews.com/politics/gop-presidential-rivals-react-trump-civil-trial-verdict,https://www.foxnews.com/video/6326537698112
https://www.foxnews.com/politics/ai-smart-enough-decipher-federal-regulations,https://www.foxnews.com/video/6327262669112
https://www.foxnews.com/politics/missouri-house-votes-limit-transgender-student-athletes,https://www.foxnews.com/video/6326433613112
https://www.foxnews.com/politics/congress-trust-biden-harris-oversee-ai-one-lawmaker-doubts-operate-iphone,https://www.foxnews.com/video/6326820649112
https://www.foxnews.com/politics/robert-f-kennedy-jr-launches-democratic-challenge-biden-vows-fight-corporate-feudalism,https://www.foxnews.com/video/6329112099112
https://www.foxnews.com/politics/matt-gaetz-introduces-somalia-war-powers-resolution-forcing-vote-to-remove-armed-forces,https://www.foxnews.com/video/6326403396112
https://www.foxnews.com/politics/georgia-sets-primary-date-march-despite-dncs-request-february-date,https://www.foxnews.com/video/6324046934112
https://www.foxnews.com/politics/trump-indictment-unlikely-sway-wisconsin-supreme-court-race,https://www.foxnews.com/video/6327066757112
https://www.foxnews.com/politics/dem-activist-fresh-spring-break-florida-goes-further-than-naacp-terrorist-state,https://www.foxnews.com/video/6326593058112
https://www.foxnews.com/politics/nc-house-speaker-tim-moore-spends-legislative-break-visiting-ukraine-helping-humanitarian-workers,https://www.foxnews.com/video/6323675031112
https://www.foxnews.com/politics/democrat-bill-immigrants-instant-access-federal-benefits-ends-xenophobic-wait,https://www.foxnews.com/video/6324310126112
https://www.foxnews.com/politics/dems-vote-gop-protect-gas-stoves-bidens-department-energy,https://www.foxnews.com/video/6323887871112
https://www.foxnews.com/politics/missouri-gov-mike-parsons-signs-bill-banning-transgender-health-care-minors-competition-school-sports,https://www.foxnews.com/video/6327570069112
https://www.foxnews.com/politics/wisconsin-lawmakers-shoot-down-gov-evers-plan-permanently-employ-38-new-tax-agents,https://www.foxnews.com/video/6328905991112
https://www.foxnews.com/politics/case-against-mi-official-brandished-rifle-zoom-call-proceed-appeals-court-rules,https://www.foxnews.com/video/6325956038112
https://www.foxnews.com/politics/potential-2024-candidate-mike-rogers-worries-trump-indictment-is-ripping-fabric-us-apart,https://www.foxnews.com/video/6328918009112
https://www.foxnews.com/politics/twitter-spaces-meltdown-during-desantis-announcement-sparks-scorched-earth-reaction-trump-supporters,https://www.foxnews.com/video/6328231684112
https://www.foxnews.com/politics/judge-mississippi-must-allow-religious-exemption-school-vaccine-requirements,https://www.foxnews.com/video/6329475700112
https://www.foxnews.com/politics/marijuana-odor-alone-justifies-vehicle-searches-wisconsin-supreme-court-rules,https://www.foxnews.com/video/6329569040112
https://www.foxnews.com/politics/gop-lawmakers-call-biden-stop-sending-aid-ukraine-new-letter-report,https://www.foxnews.com/video/6322699287112
https://www.foxnews.com/politics/new-hampshires-sununu-decides-against-running-for-republican-presidential-nomination,https://www.foxnews.com/video/6323614622112
https://www.foxnews.com/politics/democrat-andy-beshear-launches-re-election-tour-republicans-unite-brutal-kentucky-primary,https://www.foxnews.com/video/6323401033112
https://www.foxnews.com/politics/secret-service-denies-democrat-muslim-mayor-white-house-event,https://www.foxnews.com/video/6326589394112
https://www.foxnews.com/politics/gop-lawmakers-vote-slash-university-wisconsin-funding-diversity-spending,https://www.foxnews.com/video/6328637271112
https://www.foxnews.com/politics/illinois-assault-weapons-ban-effect-appeals-court-denies-injunction,https://www.foxnews.com/video/6328177227112
https://www.foxnews.com/politics/friend-justice-clarence-thomas-says-never-broke-ethics-rules-receipts-prove-it,https://www.foxnews.com/video/6328045243112
https://www.foxnews.com/politics/pennsylvania-court-tosses-ex-gov-tom-wolfs-suit-gop-lawmakers,https://www.foxnews.com/video/6323956316112
https://www.foxnews.com/politics/kentucky-dem-chairman-compares-republicans-judas-eve-good-friday,https://www.foxnews.com/video/6326774715112
https://www.foxnews.com/politics/biden-repeatedly-denied-discussing-business-deals-hunter-evidence-suggests-otherwise,https://www.foxnews.com/video/6327965616112
https://www.foxnews.com/politics/biden-trump-americans-weigh-in-on-possible-2024-rematch,https://www.foxnews.com/video/6323536955112
https://www.foxnews.com/politics/trump-initially-shocked-indictment-decided-fight-now-lawyer-says,https://www.foxnews.com/video/6323835419112
https://www.foxnews.com/politics/coconino-county-arizona-attorney-bill-ring-wont-seek-reelection-2024,https://www.foxnews.com/video/6322293130112
https://www.foxnews.com/politics/josh-hawley-presses-biden-energy-secretary-false-testimony-stock-purchases,https://www.foxnews.com/video/6327867894112
https://www.foxnews.com/politics/cruz-demands-info-stacey-abrams-new-group-push-ban-gas-stoves,https://www.foxnews.com/video/6324220427112
https://www.foxnews.com/politics/montana-gov-greg-gianforte-signs-bill-banning-transgender-treatments-minors,https://www.foxnews.com/video/6323755696112
https://www.foxnews.com/politics/trump-surrender-delayed-manhattan-da-indictment-secret-service-involvement,https://www.foxnews.com/video/6323953347112
https://www.foxnews.com/politics/house-votes-cancel-bidens-400-billion-student-loan-handout,https://www.foxnews.com/video/6326494821112
https://www.foxnews.com/politics/biden-admin-says-it-released-6000-migrants-us-court-order-blocking-parole-policy,https://www.foxnews.com/video/6328814729112
https://www.foxnews.com/politics/regulate-ai-gop-much-more-skeptical-than-dems-that-the-government-can-do-it-right-poll,https://www.foxnews.com/video/6328356250112
https://www.foxnews.com/politics/pence-defends-controversial-buttigieg-maternity-leave-joke-says-biden-cabinet-secy-cant-take-joke,https://www.foxnews.com/video/6327486467112
https://www.foxnews.com/politics/san-francisco-mayor-claps-back-leftist-official-drug-policies-another-white-savior,https://www.foxnews.com/video/6328923347112
https://www.foxnews.com/politics/alabama-committee-advances-bill-enabling-life-sentences-eligible-one-time-review,https://www.foxnews.com/video/6327560457112
https://www.foxnews.com/politics/maine-court-orders-state-rephrase-potentially-misleading-ballot-question,https://www.foxnews.com/video/6324506658112
https://www.foxnews.com/politics/hunter-biden-mistress-asks-court-jail-presidents-son-over-custody-court-battle,https://www.foxnews.com/video/6327286380112
https://www.foxnews.com/politics/el-paso-city-leader-warns-immigration-cant-be-free-all-calls-policy-change-title-42-ends,https://www.foxnews.com/video/6327490282112
https://www.foxnews.com/politics/left-wing-activists-ban-trump-jr-australia-speaking-tour,https://www.foxnews.com/video/6327172373112
https://www.foxnews.com/politics/80s-pop-idol-prince-memorial-highway-dedicated-native-minnesota,https://www.foxnews.com/video/6329795155112
https://www.foxnews.com/politics/us-navy-warship-successfully-intercepts-medium-range-ballistic-missile-test,https://www.foxnews.com/video/6327864606112
https://www.foxnews.com/politics/trump-congratulates-kim-jong-un-north-korean-election-who-executive-board,https://www.foxnews.com/video/6326261871112
https://www.foxnews.com/politics/trans-activist-rose-montoya-doubles-going-topless-white-house-says-perfectly-legal,https://www.foxnews.com/video/6329967293112
https://www.foxnews.com/politics/white-house-other-intercepts-us-aircraft-russian-aircraft-recent-weeks,https://www.foxnews.com/video/6326335005112
https://www.foxnews.com/politics/maryland-gov-hogan-ex-chief-staff-wanted-us-marshals,https://www.foxnews.com/video/6323946427112
https://www.foxnews.com/politics/biden-affordable-care-act-anniversary-saving-lives-doesnt-mean-much-republican-friends,https://www.foxnews.com/video/6328047462112
https://www.foxnews.com/politics/gop-bill-esg-banking-rules-limit-woke-investment-decisions,https://www.foxnews.com/video/6328088042112
https://www.foxnews.com/politics/michigan-senate-committee-doles-out-175m-chinese-owned-ev-battery-plant,https://www.foxnews.com/video/6328402403112
https://www.foxnews.com/politics/justice-thomas-defends-trips-taken-dearest-friends-after-reports-accepted-gifts,https://www.foxnews.com/video/6327685076112
https://www.foxnews.com/politics/us-video-shows-moment-russian-fighter-jet-collides-us-drone,https://www.foxnews.com/video/6330237622112
https://www.foxnews.com/politics/biden-oddly-claims-administration-conserved-30-percent-us-lands-waters-2020,https://www.foxnews.com/video/6328900090112
https://www.foxnews.com/politics/another-prominent-democrat-voices-skepticism-bidens-chances-2024-not-slam-dunk,https://www.foxnews.com/video/6328566214112
https://www.foxnews.com/politics/new-york-gov-hochul-officials-trying-find-welcoming-sites-migrants-nyc-situation-desperate,https://www.foxnews.com/video/6328841949112
https://www.foxnews.com/politics/cruz-hits-back-dem-senator-over-school-safety-spat-blind-partisanship-above-safety-students,https://www.foxnews.com/video/6328335373112
https://www.foxnews.com/politics/scalise-denies-gop-leaders-held-anti-atf-pistol-brace-bill-hostage-secure-votes-debt-ceiling-increase,https://www.foxnews.com/video/6325320114112
https://www.foxnews.com/politics/us-spy-agencies-intel-mid-june-wagner-chief-prigozhin-planning-armed-action-russia-report,https://www.foxnews.com/video/6329935271112
https://www.foxnews.com/politics/rep-comer-biden-unintentionally-helped-gop-stonewalling-business-dealings,https://www.foxnews.com/video/6328606324112
https://www.foxnews.com/politics/jill-bidens-office-attempts-walk-back-iowa-wh-invite-racism-accusations-fly,https://www.foxnews.com/video/6326585724112
https://www.foxnews.com/politics/east-palestine-resident-posts-photos-residue-walls-house-reeks-chemical-smells,https://www.foxnews.com/video/6324096675112
https://www.foxnews.com/politics/sd-gov-noem-opens-college-complaint-hotline-calls-regents-ban-drag-shows,https://www.foxnews.com/video/6328041972112
https://www.foxnews.com/politics/activists-protesting-debt-ceiling-talks-capitol-hill-arrested,https://www.foxnews.com/video/6324312980112
https://www.foxnews.com/politics/how-fbi-tracked-down-pentagon-leak-suspect,https://www.foxnews.com/video/6329508750112
https://www.foxnews.com/politics/gop-senators-push-raise-prison-time-scotus-protesters-groups-mobbed-conservative-justices-homes,https://www.foxnews.com/video/6328642044112
https://www.foxnews.com/politics/grocery-store-prompts-customers-donate-dei-awareness,https://www.foxnews.com/video/6323853100112
https://www.foxnews.com/politics/republican-democrats-culture-war-policies-military-recruitment,https://www.foxnews.com/video/6325417604112
https://www.foxnews.com/politics/georgia-gov-kemp-signs-bill-create-cold-case-unit,https://www.foxnews.com/video/6323019217112
https://www.foxnews.com/politics/swalwell-nehls-clash-child-migrant-hearing-alleged-chinese-spy-ties-you-dont-get-say-that-s,https://www.foxnews.com/video/6328766698112
https://www.foxnews.com/politics/texas-authorities-nab-previously-deported-ms-13-gang-member-international-watchlist,https://www.foxnews.com/video/6325265818112
https://www.foxnews.com/politics/texas-house-passes-bill-requiring-panic-buttons-installed-in-classrooms-better-stop-school-shootings,https://www.foxnews.com/video/6323191877112
https://www.foxnews.com/politics/gop-led-wisconsin-legislature-block-meningitis-vaccine-mandate-students,https://www.foxnews.com/video/6326263844112
https://www.foxnews.com/politics/15-minimum-wage-narrowly-passes-pennsylvania-house,https://www.foxnews.com/video/6326625915112
https://www.foxnews.com/politics/indiana-gop-slashes-proposed-public-health-funding-125m,https://www.foxnews.com/video/6327473581112
https://www.foxnews.com/politics/biden-2022-tax-returns,https://www.foxnews.com/video/6326141558112
https://www.foxnews.com/politics/new-video-shows-stanford-protesters-heckling-trump-judge-as-dei-dean-appears-to-smirk,https://www.foxnews.com/video/6328661351112
https://www.foxnews.com/politics/gop-senator-markwayne-mullin-challenges-teamsters-union-boss-sean-obrien-cage-fight-any-place-any-time-dare,https://www.foxnews.com/video/6323591162112
https://www.foxnews.com/politics/north-carolina-senate-give-state-government-budget-proposal-initial-approval,https://www.foxnews.com/video/6323165772112
https://www.foxnews.com/politics/oil-giants-offer-264m-gulf-mexico-drilling-rights,https://www.foxnews.com/video/6326855143112
https://www.foxnews.com/politics/us-senate-bill-aims-deter-child-labor-barring-violators-federal-contracts,https://www.foxnews.com/video/6323956607112
https://www.foxnews.com/politics/trump-indicted-manhattan-da-probe-stormy-daniels-hush-money-payment,https://www.foxnews.com/video/6326711290112
https://www.foxnews.com/politics/connecticut-lawmakers-impose-restrictions-amount-thc-marijuana-products,https://www.foxnews.com/video/6324098276112
https://www.foxnews.com/politics/new-york-gov-hochul-issues-emergency-before-title-42-expires-nyc-begins-busing-migrants-suburbs,https://www.foxnews.com/video/6327681170112
https://www.foxnews.com/politics/senate-advances-bill-repeal-decades-old-iraq-war-authorizations,https://www.foxnews.com/video/6326700650112
https://www.foxnews.com/politics/senator-fetterman-tweets-image-holding-420-flag-acknowledge-cannabis-holiday,https://www.foxnews.com/video/6323688732112
